id,name,actMin,actMax,maxHP,rotation,difficultyTier,difficulty,actionsPerTurn,handSize,primaryPurpose,statusRefs,specialAbilities,notes,spawnTable,extra
E_FLUX_SHAMAN_CREW,Flux Shaman Crew,1,3,130,3,Elite,21.6,1,4,Attack,,[],"Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Leak Wraith: 19% | Corrode Rat: 18% | Firewall Pod: 18% | STOP: 45%,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Elite"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Firewall Pod: 18% | STOP: 45%"", ""Dupes rule"": ""Allow"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +10 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_RUNNER_NODE,Holo Runner Node,1,1,35,3,Easy,2.5,1,4,Support/Heal,,[],"Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Patch Sprite: 19% | Leak Wraith: 18% | Firewall Pod: 18% | STOP: 45%,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Leak Wraith: 18% | Firewall Pod: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen Healer theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_PULSE_SAPPER_CELL,Pulse Sapper Cell,1,2,85,2,Hard,15.0,1,3,Attack,,[],"Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Patch Sprite: 34% | Leak Wraith: 18% | Signal Imp: 18% | STOP: 30%,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Patch Sprite: 34% | Leak Wraith: 18% | Signal Imp: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_RAZOR_SHAMAN_CREW,Razor Shaman Crew,1,2,76,3,Normal,5.2,1,4,Defense/Tank,,[],"Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Firewall Pod: 19% | Leak Wraith: 18% | Signal Imp: 18% | STOP: 45%,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Leak Wraith: 18% | Signal Imp: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Tank theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIPHER_WARDEN_NODE,Cipher Warden Node,1,1,64,2,Normal,6.5,1,4,Control,,[],"Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Signal Imp: 19% | Leak Wraith: 18% | Hacker Drone: 18% | STOP: 45%,"{""Primary purpose"": ""Control"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Leak Wraith: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Controller theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIPHER_SHAMAN_PROTOCOL,Cipher Shaman Protocol,1,1,65,3,Normal,7.0,1,3,Attack,,[],"Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Firewall Pod: 19% | Signal Imp: 18% | Leak Wraith: 18% | STOP: 45%,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Signal Imp: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_VANTA_SCOUT_PACK,Vanta Scout Pack,1,1,59,2,Normal,6.0,1,3,Economy pressure,,[],"Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Corrode Rat: 19% | Hacker Drone: 18% | Leak Wraith: 18% | STOP: 45%,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Corrode Rat: 19% | Hacker Drone: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_STATIC_WARDEN_ARRAY,Static Warden Array,1,3,61,3,Normal,7.3,1,4,Debuff/DoT,,[],"Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Leak Wraith: 19% | Corrode Rat: 18% | Hacker Drone: 18% | STOP: 45%,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen DoT theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_NEON_COURIER_CREW,Neon Courier Crew,1,2,79,2,Hard,13.4,1,3,Economy pressure,,[],"Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Hacker Drone: 34% | Signal Imp: 18% | Leak Wraith: 18% | STOP: 30%,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Hacker Drone: 34% | Signal Imp: 18% | Leak Wraith: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +12 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ROGUE_TECH_SHARD,Rogue Tech Shard,1,3,79,4,Hard,11.8,1,3,Economy pressure,,[],"Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Leak Wraith: 19% | Firewall Pod: 18% | Hacker Drone: 18% | STOP: 45%,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Firewall Pod: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_VANTA_SAPPER_SHARD,Vanta Sapper Shard,1,1,59,3,Normal,6.0,1,3,Economy pressure,Firewall,"[""First debuff each combat grants 6 Firewall""]","Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition.",Hacker Drone: 19% | Firewall Pod: 18% | Corrode Rat: 18% | STOP: 45%,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Hacker Drone: 19% | Firewall Pod: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +10 HP; deepen Economy theme."", ""Special effects"": ""First debuff each combat grants 6 Firewall."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ADMINISTRATOR_KILO_CORE,Administrator: Kilo Core,1,3,230,10,Boss,104.1,3,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_NEXUS_ROGUE_ORACLE,Nexus: Rogue Oracle,1,2,181,7,Boss,75.5,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_ADMINISTRATOR_NULL_GOLIATH,Administrator: Null Goliath,1,1,189,6,Boss,80.3,2,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_OVERSEER_VANTA_GOLIATH,Overseer: Vanta Goliath,1,2,202,9,Boss,87.8,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_NEXUS_ION_GOLIATH,Nexus: Ion Goliath,1,1,150,8,Boss,58.0,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_LEVIATHAN_GHOST_HYDRA,Leviathan: Ghost Hydra,1,2,215,9,Boss,95.8,3,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_TITAN_HOLO_APEX,Titan: Holo Apex,1,1,187,7,Boss,78.8,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_OVERSEER_STATIC_CORE,Overseer: Static Core,1,2,180,9,Boss,74.8,2,5,Boss,Firewall,"[""Phases at 70% and 35% HP"", ""On phase change: plays 1 extra card immediately, then gains 12 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Phases at 70% and 35% HP. On phase change: plays 1 extra card immediately, then gains 12 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_ARCHON_NULL_GOLIATH,Archon: Null Goliath,1,3,250,9,Boss,115.6,3,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_BOSS_NEON_MAINFRAME,Boss: Neon Mainframe,1,2,188,9,Boss,79.5,2,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_BOSS_VECTOR_MAINFRAME,Boss: Vector Mainframe,1,2,184,7,Boss,78.3,3,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_NEXUS_CHROME_WARDEN,Nexus: Chrome Warden,1,2,197,8,Boss,85.6,3,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_OVERSEER_CHROME_ORACLE,Overseer: Chrome Oracle,1,1,150,6,Boss,58.0,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_DIRECTOR_CIRCUIT_HYDRA,Director: Circuit Hydra,1,1,165,7,Boss,66.8,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
